;account_id;district_id;frequency;date
528;1277;31;monthly issuance;Sun, Jun 20, '93
529;5120;1;monthly issuance;Mon, Jun 21, '93
530;738;34;monthly issuance;Mon, Jun 21, '93
531;1299;1;monthly issuance;Mon, Jun 21, '93
532;148;8;monthly issuance;Mon, Jun 21, '93
533;899;72;monthly issuance;Mon, Jun 21, '93
534;3521;75;monthly issuance;Tue, Jun 22, '93
535;3786;21;monthly issuance;Tue, Jun 22, '93
536;886;1;monthly issuance;Wed, Jun 23, '93
537;5228;77;issuance after transaction;Wed, Jun 23, '93
538;702;12;monthly issuance;Wed, Jun 23, '93
539;300;1;monthly issuance;Wed, Jun 23, '93
540;1451;64;monthly issuance;Thu, Jun 24, '93
541;2940;54;monthly issuance;Thu, Jun 24, '93
542;1837;23;monthly issuance;Thu, Jun 24, '93
543;3954;22;monthly issuance;Fri, Jun 25, '93
544;885;1;monthly issuance;Fri, Jun 25, '93
545;2697;8;monthly issuance;Sat, Jun 26, '93
546;8129;45;monthly issuance;Sat, Jun 26, '93
547;1930;3;monthly issuance;Sun, Jun 27, '93
548;2411;69;monthly issuance;Sun, Jun 27, '93
549;3775;19;monthly issuance;Sun, Jun 27, '93
550;9034;1;monthly issuance;Mon, Jun 28, '93
551;902;74;monthly issuance;Tue, Jun 29, '93
552;630;71;monthly issuance;Tue, Jun 29, '93
553;3096;68;monthly issuance;Tue, Jun 29, '93
554;2552;52;monthly issuance;Thu, Jul 01, '93
555;3435;59;monthly issuance;Thu, Jul 01, '93
556;5215;55;monthly issuance;Thu, Jul 01, '93
557;36;1;monthly issuance;Thu, Jul 01, '93
558;2687;76;monthly issuance;Thu, Jul 01, '93
559;1861;54;monthly issuance;Fri, Jul 02, '93
560;2464;33;issuance after transaction;Fri, Jul 02, '93
561;2736;72;monthly issuance;Fri, Jul 02, '93
562;1145;31;monthly issuance;Sat, Jul 03, '93
563;2298;31;monthly issuance;Sat, Jul 03, '93
564;929;54;monthly issuance;Sat, Jul 03, '93
565;381;68;monthly issuance;Sun, Jul 04, '93
566;3778;52;monthly issuance;Sun, Jul 04, '93
567;1118;48;monthly issuance;Sun, Jul 04, '93
568;4352;2;monthly issuance;Mon, Jul 05, '93
569;1322;17;monthly issuance;Mon, Jul 05, '93
570;1852;35;monthly issuance;Mon, Jul 05, '93
571;8173;11;monthly issuance;Mon, Jul 05, '93
572;2705;63;issuance after transaction;Mon, Jul 05, '93
573;9472;1;weekly issuance;Tue, Jul 06, '93
574;368;77;monthly issuance;Tue, Jul 06, '93
575;1425;76;monthly issuance;Tue, Jul 06, '93
576;8027;44;weekly issuance;Wed, Jul 07, '93
577;3261;1;monthly issuance;Wed, Jul 07, '93
578;35;75;monthly issuance;Wed, Jul 07, '93
579;2186;63;monthly issuance;Wed, Jul 07, '93
580;1566;73;monthly issuance;Wed, Jul 07, '93
581;78;74;monthly issuance;Wed, Jul 07, '93
582;3939;70;monthly issuance;Thu, Jul 08, '93
583;2584;50;monthly issuance;Thu, Jul 08, '93
584;2336;39;monthly issuance;Thu, Jul 08, '93
585;2078;62;monthly issuance;Thu, Jul 08, '93
586;3882;10;monthly issuance;Fri, Jul 09, '93
587;4159;74;monthly issuance;Fri, Jul 09, '93
588;907;41;monthly issuance;Fri, Jul 09, '93
589;1411;54;monthly issuance;Fri, Jul 09, '93
590;1684;32;weekly issuance;Sat, Jul 10, '93
591;3748;1;monthly issuance;Sat, Jul 10, '93
592;2213;68;monthly issuance;Sun, Jul 11, '93
593;1062;6;monthly issuance;Sun, Jul 11, '93
594;273;24;issuance after transaction;Sun, Jul 11, '93
595;10320;68;monthly issuance;Sun, Jul 11, '93
596;1416;66;weekly issuance;Mon, Jul 12, '93
597;3277;36;monthly issuance;Mon, Jul 12, '93
598;1892;28;monthly issuance;Tue, Jul 13, '93
599;3413;70;monthly issuance;Tue, Jul 13, '93
600;3654;47;monthly issuance;Tue, Jul 13, '93
601;3000;28;monthly issuance;Wed, Jul 14, '93
602;3955;64;monthly issuance;Wed, Jul 14, '93
603;1544;69;monthly issuance;Wed, Jul 14, '93
604;9703;68;monthly issuance;Thu, Jul 15, '93
605;234;73;monthly issuance;Thu, Jul 15, '93
606;3241;44;monthly issuance;Fri, Jul 16, '93
607;3465;1;monthly issuance;Fri, Jul 16, '93
608;3152;1;monthly issuance;Fri, Jul 16, '93
609;1497;1;monthly issuance;Fri, Jul 16, '93
610;3078;1;monthly issuance;Fri, Jul 16, '93
611;400;28;monthly issuance;Sat, Jul 17, '93
612;1902;50;weekly issuance;Sat, Jul 17, '93
613;757;50;monthly issuance;Mon, Jul 19, '93
614;1116;1;monthly issuance;Tue, Jul 20, '93
615;5700;42;monthly issuance;Tue, Jul 20, '93
616;3267;64;monthly issuance;Wed, Jul 21, '93
617;3222;4;monthly issuance;Wed, Jul 21, '93
618;408;41;monthly issuance;Wed, Jul 21, '93
619;2818;40;monthly issuance;Wed, Jul 21, '93
620;6273;38;monthly issuance;Wed, Jul 21, '93
621;2513;70;monthly issuance;Thu, Jul 22, '93
622;3493;63;monthly issuance;Thu, Jul 22, '93
623;1201;61;monthly issuance;Fri, Jul 23, '93
624;4478;70;monthly issuance;Fri, Jul 23, '93
625;2915;57;monthly issuance;Fri, Jul 23, '93
626;9833;20;monthly issuance;Sat, Jul 24, '93
627;2253;74;monthly issuance;Sat, Jul 24, '93
628;1069;70;monthly issuance;Sat, Jul 24, '93
629;207;2;monthly issuance;Sun, Jul 25, '93
630;3212;70;monthly issuance;Sun, Jul 25, '93
631;4035;1;monthly issuance;Sun, Jul 25, '93
632;1268;74;monthly issuance;Sun, Jul 25, '93
633;3287;18;monthly issuance;Mon, Jul 26, '93
634;6226;74;weekly issuance;Mon, Jul 26, '93
635;2123;64;monthly issuance;Mon, Jul 26, '93
636;3982;26;monthly issuance;Tue, Jul 27, '93
637;2701;71;monthly issuance;Tue, Jul 27, '93
638;3629;48;monthly issuance;Tue, Jul 27, '93
639;2841;71;monthly issuance;Tue, Jul 27, '93
640;563;53;monthly issuance;Tue, Jul 27, '93
641;2732;5;monthly issuance;Tue, Jul 27, '93
642;1297;70;monthly issuance;Tue, Jul 27, '93
643;7485;39;monthly issuance;Wed, Jul 28, '93
644;2088;4;monthly issuance;Wed, Jul 28, '93
645;225;1;monthly issuance;Wed, Jul 28, '93
646;1630;72;monthly issuance;Wed, Jul 28, '93
647;403;1;monthly issuance;Thu, Jul 29, '93
648;445;63;weekly issuance;Thu, Jul 29, '93
649;186;1;weekly issuance;Thu, Jul 29, '93
650;3720;36;monthly issuance;Fri, Jul 30, '93
651;574;70;monthly issuance;Fri, Jul 30, '93
652;1429;57;monthly issuance;Fri, Jul 30, '93
653;3580;43;monthly issuance;Sun, Aug 01, '93
654;7819;38;monthly issuance;Sun, Aug 01, '93
655;759;23;monthly issuance;Sun, Aug 01, '93
656;6363;74;monthly issuance;Sun, Aug 01, '93
657;3738;51;monthly issuance;Sun, Aug 01, '93
658;4000;7;monthly issuance;Mon, Aug 02, '93
659;9041;1;monthly issuance;Tue, Aug 03, '93
660;2620;22;monthly issuance;Tue, Aug 03, '93
661;3609;28;monthly issuance;Tue, Aug 03, '93
662;1382;48;monthly issuance;Tue, Aug 03, '93
663;930;41;monthly issuance;Tue, Aug 03, '93
664;1925;12;monthly issuance;Tue, Aug 03, '93
665;1834;62;monthly issuance;Tue, Aug 03, '93
666;1507;35;monthly issuance;Tue, Aug 03, '93
667;7857;75;monthly issuance;Wed, Aug 04, '93
668;6636;72;weekly issuance;Wed, Aug 04, '93
669;601;29;monthly issuance;Wed, Aug 04, '93
670;3298;29;monthly issuance;Wed, Aug 04, '93
671;2938;1;monthly issuance;Wed, Aug 04, '93
672;2199;1;monthly issuance;Wed, Aug 04, '93
673;3745;5;monthly issuance;Wed, Aug 04, '93
674;3699;50;monthly issuance;Thu, Aug 05, '93
675;816;52;monthly issuance;Thu, Aug 05, '93
676;3656;53;monthly issuance;Fri, Aug 06, '93
677;2038;42;monthly issuance;Fri, Aug 06, '93
678;2542;21;monthly issuance;Sat, Aug 07, '93
679;1136;12;monthly issuance;Sat, Aug 07, '93
680;1589;37;monthly issuance;Sat, Aug 07, '93
681;3136;69;monthly issuance;Sat, Aug 07, '93
682;3547;54;monthly issuance;Sat, Aug 07, '93
683;26;52;monthly issuance;Sun, Aug 08, '93
684;657;47;monthly issuance;Sun, Aug 08, '93
685;3538;58;monthly issuance;Sun, Aug 08, '93
686;2167;16;monthly issuance;Sun, Aug 08, '93
687;3127;66;monthly issuance;Sun, Aug 08, '93
688;47;45;monthly issuance;Sun, Aug 08, '93
689;3850;8;monthly issuance;Mon, Aug 09, '93
690;5366;70;monthly issuance;Mon, Aug 09, '93
691;747;39;monthly issuance;Mon, Aug 09, '93
692;3166;71;monthly issuance;Tue, Aug 10, '93
693;11021;1;monthly issuance;Tue, Aug 10, '93
694;1701;1;monthly issuance;Tue, Aug 10, '93
695;3613;43;monthly issuance;Tue, Aug 10, '93
696;3600;27;monthly issuance;Tue, Aug 10, '93
697;3792;10;monthly issuance;Wed, Aug 11, '93
698;523;1;monthly issuance;Wed, Aug 11, '93
699;3808;38;monthly issuance;Wed, Aug 11, '93
700;1401;1;monthly issuance;Thu, Aug 12, '93
701;541;61;monthly issuance;Thu, Aug 12, '93
702;1023;21;monthly issuance;Fri, Aug 13, '93
703;3683;33;monthly issuance;Fri, Aug 13, '93
704;3220;29;monthly issuance;Sat, Aug 14, '93
705;1779;33;monthly issuance;Sun, Aug 15, '93
706;1912;64;monthly issuance;Sun, Aug 15, '93
707;238;6;monthly issuance;Sun, Aug 15, '93
708;3113;67;monthly issuance;Mon, Aug 16, '93
709;5481;52;monthly issuance;Mon, Aug 16, '93
710;3035;15;weekly issuance;Mon, Aug 16, '93
711;942;9;monthly issuance;Mon, Aug 16, '93
712;3221;5;monthly issuance;Tue, Aug 17, '93
713;2616;1;monthly issuance;Tue, Aug 17, '93
714;2137;4;issuance after transaction;Tue, Aug 17, '93
715;978;73;monthly issuance;Wed, Aug 18, '93
716;2771;37;monthly issuance;Wed, Aug 18, '93
717;3891;1;monthly issuance;Wed, Aug 18, '93
718;9236;11;monthly issuance;Wed, Aug 18, '93
719;274;76;monthly issuance;Fri, Aug 20, '93
720;552;14;monthly issuance;Fri, Aug 20, '93
721;2417;44;monthly issuance;Fri, Aug 20, '93
722;3868;43;monthly issuance;Sat, Aug 21, '93
723;9869;12;monthly issuance;Sat, Aug 21, '93
724;1875;44;monthly issuance;Sat, Aug 21, '93
725;8212;52;issuance after transaction;Sat, Aug 21, '93
726;3477;71;monthly issuance;Sun, Aug 22, '93
727;1513;30;monthly issuance;Mon, Aug 23, '93
728;3053;11;monthly issuance;Mon, Aug 23, '93
729;1057;13;monthly issuance;Mon, Aug 23, '93
730;6030;47;monthly issuance;Tue, Aug 24, '93
731;3407;28;monthly issuance;Tue, Aug 24, '93
732;1761;24;monthly issuance;Tue, Aug 24, '93
733;3306;75;monthly issuance;Tue, Aug 24, '93
734;162;60;monthly issuance;Wed, Aug 25, '93
735;5011;31;monthly issuance;Wed, Aug 25, '93
736;965;20;monthly issuance;Wed, Aug 25, '93
737;1305;57;monthly issuance;Wed, Aug 25, '93
738;815;56;monthly issuance;Wed, Aug 25, '93
739;1449;35;monthly issuance;Thu, Aug 26, '93
740;950;49;monthly issuance;Thu, Aug 26, '93
741;3361;45;monthly issuance;Thu, Aug 26, '93
742;3837;48;issuance after transaction;Thu, Aug 26, '93
743;33;22;monthly issuance;Thu, Aug 26, '93
744;2894;17;monthly issuance;Sat, Aug 28, '93
745;2510;61;monthly issuance;Sat, Aug 28, '93
746;389;30;monthly issuance;Sat, Aug 28, '93
747;6051;56;monthly issuance;Sat, Aug 28, '93
748;730;4;monthly issuance;Sat, Aug 28, '93
749;1694;6;weekly issuance;Sun, Aug 29, '93
750;721;76;monthly issuance;Sun, Aug 29, '93
751;1106;20;weekly issuance;Sun, Aug 29, '93
752;3319;56;monthly issuance;Sun, Aug 29, '93
753;10451;1;monthly issuance;Sun, Aug 29, '93
754;172;13;monthly issuance;Mon, Aug 30, '93
755;3920;74;monthly issuance;Wed, Sep 01, '93
756;3011;64;monthly issuance;Wed, Sep 01, '93
757;1337;23;monthly issuance;Wed, Sep 01, '93
758;2592;69;monthly issuance;Wed, Sep 01, '93
759;146;4;monthly issuance;Thu, Sep 02, '93
760;2576;1;monthly issuance;Thu, Sep 02, '93
761;3195;40;monthly issuance;Thu, Sep 02, '93
762;8073;24;issuance after transaction;Fri, Sep 03, '93
763;4463;67;monthly issuance;Fri, Sep 03, '93
764;2082;36;monthly issuance;Fri, Sep 03, '93
765;2020;13;monthly issuance;Sat, Sep 04, '93
766;160;23;monthly issuance;Sat, Sep 04, '93
767;7607;1;monthly issuance;Sun, Sep 05, '93
768;117;31;monthly issuance;Sun, Sep 05, '93
769;3509;2;monthly issuance;Sun, Sep 05, '93
770;151;76;monthly issuance;Mon, Sep 06, '93
771;1719;1;monthly issuance;Mon, Sep 06, '93
772;3456;32;monthly issuance;Mon, Sep 06, '93
773;2951;44;monthly issuance;Mon, Sep 06, '93
774;7190;49;monthly issuance;Mon, Sep 06, '93
775;1827;10;monthly issuance;Mon, Sep 06, '93
776;1689;55;monthly issuance;Tue, Sep 07, '93
777;1197;68;monthly issuance;Tue, Sep 07, '93
778;5952;50;monthly issuance;Tue, Sep 07, '93
779;6930;41;monthly issuance;Wed, Sep 08, '93
780;1107;42;monthly issuance;Wed, Sep 08, '93
781;8475;4;monthly issuance;Wed, Sep 08, '93
782;3575;7;monthly issuance;Wed, Sep 08, '93
783;2691;69;monthly issuance;Wed, Sep 08, '93
784;3323;13;monthly issuance;Wed, Sep 08, '93
785;2428;72;monthly issuance;Wed, Sep 08, '93
786;2649;2;monthly issuance;Wed, Sep 08, '93
787;2907;70;monthly issuance;Thu, Sep 09, '93
788;1091;16;monthly issuance;Thu, Sep 09, '93
789;1487;66;monthly issuance;Fri, Sep 10, '93
790;3157;77;monthly issuance;Fri, Sep 10, '93
791;4414;24;monthly issuance;Fri, Sep 10, '93
792;2302;24;monthly issuance;Fri, Sep 10, '93
793;1410;74;monthly issuance;Sat, Sep 11, '93
794;1146;67;monthly issuance;Sun, Sep 12, '93
795;8564;68;monthly issuance;Sun, Sep 12, '93
796;750;73;monthly issuance;Sun, Sep 12, '93
797;2150;37;monthly issuance;Sun, Sep 12, '93
798;10940;50;monthly issuance;Mon, Sep 13, '93
799;9337;30;monthly issuance;Mon, Sep 13, '93
800;861;22;monthly issuance;Mon, Sep 13, '93
801;10440;72;monthly issuance;Mon, Sep 13, '93
802;10036;1;monthly issuance;Mon, Sep 13, '93
803;1234;6;monthly issuance;Mon, Sep 13, '93
804;7774;74;issuance after transaction;Tue, Sep 14, '93
805;1547;72;monthly issuance;Tue, Sep 14, '93
806;1079;74;monthly issuance;Tue, Sep 14, '93
807;3863;15;monthly issuance;Tue, Sep 14, '93
808;3480;58;monthly issuance;Tue, Sep 14, '93
809;2671;1;monthly issuance;Wed, Sep 15, '93
810;1705;70;monthly issuance;Wed, Sep 15, '93
811;3028;27;monthly issuance;Wed, Sep 15, '93
812;3310;25;monthly issuance;Wed, Sep 15, '93
813;6715;48;weekly issuance;Wed, Sep 15, '93
814;3255;1;monthly issuance;Wed, Sep 15, '93
815;3751;9;monthly issuance;Wed, Sep 15, '93
816;2987;18;monthly issuance;Thu, Sep 16, '93
817;857;77;monthly issuance;Thu, Sep 16, '93
818;3042;10;monthly issuance;Thu, Sep 16, '93
819;2695;16;monthly issuance;Thu, Sep 16, '93
820;2849;1;monthly issuance;Thu, Sep 16, '93
821;2802;1;monthly issuance;Thu, Sep 16, '93
822;34;67;weekly issuance;Fri, Sep 17, '93
823;7133;1;monthly issuance;Fri, Sep 17, '93
824;699;1;monthly issuance;Fri, Sep 17, '93
825;2282;29;weekly issuance;Fri, Sep 17, '93
826;8489;19;monthly issuance;Sat, Sep 18, '93
827;837;46;monthly issuance;Sat, Sep 18, '93
828;8759;1;monthly issuance;Sat, Sep 18, '93
829;1602;33;monthly issuance;Sun, Sep 19, '93
830;2958;48;monthly issuance;Sun, Sep 19, '93
831;3408;62;monthly issuance;Sun, Sep 19, '93
832;153;77;monthly issuance;Sun, Sep 19, '93
833;3268;21;monthly issuance;Mon, Sep 20, '93
834;854;62;monthly issuance;Tue, Sep 21, '93
835;1831;1;monthly issuance;Tue, Sep 21, '93
836;39;36;monthly issuance;Wed, Sep 22, '93
837;1811;40;monthly issuance;Wed, Sep 22, '93
838;3822;8;monthly issuance;Wed, Sep 22, '93
839;1404;7;weekly issuance;Wed, Sep 22, '93
840;517;76;monthly issuance;Wed, Sep 22, '93
841;1440;55;monthly issuance;Wed, Sep 22, '93
842;3505;46;monthly issuance;Thu, Sep 23, '93
843;1804;20;weekly issuance;Thu, Sep 23, '93
844;2617;1;monthly issuance;Fri, Sep 24, '93
845;467;74;monthly issuance;Fri, Sep 24, '93
846;4437;40;monthly issuance;Fri, Sep 24, '93
847;1453;61;weekly issuance;Sat, Sep 25, '93
848;3977;7;monthly issuance;Sat, Sep 25, '93
849;8982;64;monthly issuance;Sat, Sep 25, '93
850;27;73;monthly issuance;Sun, Sep 26, '93
851;4511;33;monthly issuance;Sun, Sep 26, '93
852;1052;61;monthly issuance;Mon, Sep 27, '93
853;10227;62;issuance after transaction;Mon, Sep 27, '93
854;3171;61;monthly issuance;Tue, Sep 28, '93
855;228;5;monthly issuance;Tue, Sep 28, '93
856;3618;29;monthly issuance;Wed, Sep 29, '93
857;1016;40;monthly issuance;Wed, Sep 29, '93
858;15;70;monthly issuance;Sat, Oct 02, '93
859;3237;20;monthly issuance;Sat, Oct 02, '93
860;1485;36;monthly issuance;Sun, Oct 03, '93
861;7769;23;monthly issuance;Sun, Oct 03, '93
862;2613;26;monthly issuance;Sun, Oct 03, '93
863;2201;8;monthly issuance;Tue, Oct 05, '93
864;1896;74;monthly issuance;Tue, Oct 05, '93
865;5387;1;monthly issuance;Tue, Oct 05, '93
866;3535;1;monthly issuance;Tue, Oct 05, '93
867;1120;1;monthly issuance;Tue, Oct 05, '93
868;235;41;monthly issuance;Wed, Oct 06, '93
869;3701;76;monthly issuance;Wed, Oct 06, '93
870;1516;67;monthly issuance;Fri, Oct 08, '93
871;4543;33;monthly issuance;Fri, Oct 08, '93
872;2427;70;weekly issuance;Fri, Oct 08, '93
873;1981;64;monthly issuance;Fri, Oct 08, '93
874;8566;74;monthly issuance;Fri, Oct 08, '93
875;678;17;monthly issuance;Fri, Oct 08, '93
876;4659;56;monthly issuance;Fri, Oct 08, '93
877;4059;34;monthly issuance;Fri, Oct 08, '93
878;4013;73;issuance after transaction;Fri, Oct 08, '93
879;7011;75;monthly issuance;Fri, Oct 08, '93
880;2132;76;monthly issuance;Fri, Oct 08, '93
881;1816;44;monthly issuance;Fri, Oct 08, '93
882;2623;58;monthly issuance;Sat, Oct 09, '93
883;2793;47;monthly issuance;Sat, Oct 09, '93
884;2479;18;monthly issuance;Sat, Oct 09, '93
885;11135;75;monthly issuance;Sun, Oct 10, '93
886;8041;1;monthly issuance;Sun, Oct 10, '93
887;492;5;monthly issuance;Sun, Oct 10, '93
888;799;56;monthly issuance;Sun, Oct 10, '93
889;3972;51;monthly issuance;Mon, Oct 11, '93
890;1468;54;monthly issuance;Mon, Oct 11, '93
891;624;70;monthly issuance;Mon, Oct 11, '93
892;3483;40;monthly issuance;Tue, Oct 12, '93
893;4260;56;monthly issuance;Thu, Oct 14, '93
894;616;43;monthly issuance;Thu, Oct 14, '93
895;931;59;monthly issuance;Fri, Oct 15, '93
896;102;11;monthly issuance;Sat, Oct 16, '93
897;540;75;monthly issuance;Sat, Oct 16, '93
898;2660;1;weekly issuance;Sun, Oct 17, '93
899;4287;1;monthly issuance;Sun, Oct 17, '93
900;3551;6;monthly issuance;Sun, Oct 17, '93
901;2072;41;monthly issuance;Sun, Oct 17, '93
902;4119;77;monthly issuance;Mon, Oct 18, '93
903;1345;28;monthly issuance;Tue, Oct 19, '93
904;1565;36;monthly issuance;Wed, Oct 20, '93
905;2824;11;monthly issuance;Wed, Oct 20, '93
906;2052;61;monthly issuance;Wed, Oct 20, '93
907;1767;21;monthly issuance;Wed, Oct 20, '93
908;2140;75;monthly issuance;Thu, Oct 21, '93
909;1051;35;monthly issuance;Thu, Oct 21, '93
910;3927;56;monthly issuance;Fri, Oct 22, '93
911;2050;1;monthly issuance;Fri, Oct 22, '93
912;2276;31;monthly issuance;Fri, Oct 22, '93
913;126;5;monthly issuance;Sat, Oct 23, '93
914;2859;11;monthly issuance;Sat, Oct 23, '93
915;2667;23;monthly issuance;Sat, Oct 23, '93
916;1789;46;monthly issuance;Sat, Oct 23, '93
917;838;47;monthly issuance;Sat, Oct 23, '93
918;3264;70;monthly issuance;Sat, Oct 23, '93
919;198;70;monthly issuance;Mon, Oct 25, '93
920;2345;5;monthly issuance;Mon, Oct 25, '93
921;5256;72;issuance after transaction;Mon, Oct 25, '93
922;40;64;monthly issuance;Mon, Oct 25, '93
923;419;13;monthly issuance;Mon, Oct 25, '93
924;3892;43;monthly issuance;Mon, Oct 25, '93
925;1217;69;monthly issuance;Mon, Oct 25, '93
926;397;11;monthly issuance;Tue, Oct 26, '93
927;3146;68;monthly issuance;Tue, Oct 26, '93
928;287;16;monthly issuance;Wed, Oct 27, '93
929;2180;45;monthly issuance;Wed, Oct 27, '93
930;354;59;monthly issuance;Thu, Oct 28, '93
931;259;2;monthly issuance;Thu, Oct 28, '93
932;1666;67;monthly issuance;Sat, Oct 30, '93
933;1495;36;monthly issuance;Mon, Nov 01, '93
934;2582;28;monthly issuance;Mon, Nov 01, '93
935;4470;16;monthly issuance;Mon, Nov 01, '93
936;1381;57;monthly issuance;Mon, Nov 01, '93
937;2435;38;monthly issuance;Mon, Nov 01, '93
938;542;1;monthly issuance;Mon, Nov 01, '93
939;1123;13;monthly issuance;Mon, Nov 01, '93
940;3225;1;monthly issuance;Mon, Nov 01, '93
941;1133;1;monthly issuance;Mon, Nov 01, '93
942;3086;1;monthly issuance;Tue, Nov 02, '93
943;2250;35;monthly issuance;Tue, Nov 02, '93
944;340;1;monthly issuance;Wed, Nov 03, '93
945;4079;52;monthly issuance;Wed, Nov 03, '93
946;841;1;monthly issuance;Thu, Nov 04, '93
947;2269;6;monthly issuance;Thu, Nov 04, '93
948;2867;30;monthly issuance;Thu, Nov 04, '93
949;3371;68;monthly issuance;Thu, Nov 04, '93
950;520;60;monthly issuance;Thu, Nov 04, '93
951;743;10;monthly issuance;Fri, Nov 05, '93
952;3640;10;monthly issuance;Fri, Nov 05, '93
953;3354;63;monthly issuance;Fri, Nov 05, '93
954;107;64;monthly issuance;Fri, Nov 05, '93
955;243;55;weekly issuance;Sat, Nov 06, '93
956;3687;71;monthly issuance;Sat, Nov 06, '93
957;1984;73;monthly issuance;Sun, Nov 07, '93
958;4173;1;monthly issuance;Mon, Nov 08, '93
959;2700;74;monthly issuance;Mon, Nov 08, '93
960;2318;73;monthly issuance;Mon, Nov 08, '93
961;7965;55;monthly issuance;Mon, Nov 08, '93
962;3352;42;monthly issuance;Mon, Nov 08, '93
963;4255;70;weekly issuance;Mon, Nov 08, '93
964;73;72;monthly issuance;Mon, Nov 08, '93
965;3948;1;monthly issuance;Tue, Nov 09, '93
966;648;13;monthly issuance;Tue, Nov 09, '93
967;3688;70;monthly issuance;Wed, Nov 10, '93
968;462;29;monthly issuance;Wed, Nov 10, '93
969;3243;1;monthly issuance;Wed, Nov 10, '93
970;8625;64;monthly issuance;Wed, Nov 10, '93
971;321;47;monthly issuance;Thu, Nov 11, '93
972;3548;23;monthly issuance;Thu, Nov 11, '93
973;5984;11;monthly issuance;Thu, Nov 11, '93
974;3091;3;monthly issuance;Thu, Nov 11, '93
975;626;72;monthly issuance;Thu, Nov 11, '93
976;998;47;monthly issuance;Thu, Nov 11, '93
977;3326;5;monthly issuance;Thu, Nov 11, '93
978;2457;76;monthly issuance;Thu, Nov 11, '93
979;2549;74;monthly issuance;Fri, Nov 12, '93
980;1947;35;monthly issuance;Fri, Nov 12, '93
981;2738;41;monthly issuance;Fri, Nov 12, '93
982;1809;1;weekly issuance;Fri, Nov 12, '93
983;519;24;monthly issuance;Fri, Nov 12, '93
984;2665;61;monthly issuance;Sat, Nov 13, '93
985;1114;6;weekly issuance;Sat, Nov 13, '93
986;8957;1;monthly issuance;Sat, Nov 13, '93
